X_COORD,Y_COORD,SOFT_BIN,HARD_BIN,SITE_NUM,PART_ID,SourceFile
62,93,1,1,14,1662,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,93,1,1,15,1663,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,99,1,1,0,1664,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,99,1,1,1,1665,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,99,1,1,2,1666,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,99,1,1,3,1667,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,97,1,1,4,1668,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,97,1,1,5,1669,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,97,1,1,6,1670,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,97,1,1,7,1671,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,95,1,1,8,1672,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,95,1,1,9,1673,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,95,1,1,10,1674,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,95,1,1,11,1675,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,93,1,1,12,1676,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,93,1,1,13,1677,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,93,1,1,14,1678,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,93,1,1,15,1679,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,99,1,1,0,1680,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,99,1,1,1,1681,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,99,1,1,2,1682,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,99,1,1,3,1683,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,97,1,1,4,1684,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,97,1,1,5,1685,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,97,27,8,6,1686,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,97,1,1,7,1687,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,95,1,1,8,1688,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,95,1,1,9,1689,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,95,1,1,10,1690,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,95,1,1,11,1691,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,93,1,1,12,1692,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,93,1,1,13,1693,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,93,1,1,14,1694,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,93,1,1,15,1695,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,99,1,1,0,1696,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,99,1,1,1,1697,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,99,1,1,2,1698,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,99,1,1,3,1699,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,97,1,1,4,1700,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,97,1,1,5,1701,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,97,1,1,6,1702,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,97,1,1,7,1703,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,95,1,1,8,1704,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,95,1,1,9,1705,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,95,1,1,10,1706,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,95,1,1,11,1707,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,93,1,1,12,1708,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,93,1,1,13,1709,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,93,1,1,14,1710,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,93,1,1,15,1711,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,99,1,1,0,1712,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,99,1,1,1,1713,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,99,1,1,2,1714,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,99,1,1,3,1715,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,97,1,1,4,1716,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,97,1,1,5,1717,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,97,1,1,6,1718,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,97,1,1,7,1719,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,95,1,1,8,1720,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,95,1,1,9,1721,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,95,1,1,10,1722,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,95,1,1,11,1723,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,93,1,1,12,1724,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,93,1,1,13,1725,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,93,1,1,14,1726,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,93,1,1,15,1727,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,99,1,1,0,1728,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,99,1,1,1,1729,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,99,1,1,2,1730,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,99,1,1,3,1731,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,97,1,1,4,1732,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,97,1,1,5,1733,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,97,1,1,6,1734,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,97,1,1,7,1735,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,95,1,1,8,1736,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,95,1,1,9,1737,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,95,1,1,10,1738,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,95,1,1,11,1739,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,93,1,1,12,1740,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,93,1,1,13,1741,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,93,1,1,14,1742,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,93,1,1,15,1743,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,99,1,1,0,1744,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,99,1,1,1,1745,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,99,1,1,2,1746,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,99,1,1,3,1747,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,97,1,1,4,1748,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,97,1,1,5,1749,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,97,1,1,6,1750,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,97,1,1,7,1751,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,95,1,1,8,1752,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,95,1,1,9,1753,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,95,1,1,10,1754,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,95,1,1,11,1755,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,93,1,1,12,1756,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,93,1,1,13,1757,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,93,1,1,14,1758,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,93,1,1,15,1759,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,99,1,1,0,1760,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,99,1,1,1,1761,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,99,1,1,2,1762,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,99,1,1,3,1763,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,97,1,1,4,1764,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,97,1,1,5,1765,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,97,1,1,6,1766,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,97,1,1,7,1767,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,95,1,1,8,1768,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,95,1,1,9,1769,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,95,1,1,10,1770,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,95,1,1,11,1771,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,93,1,1,12,1772,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,93,1,1,13,1773,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,93,1,1,14,1774,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,93,83,8,15,1775,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,99,1,1,0,1776,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,99,1,1,1,1777,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,99,1,1,2,1778,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,99,1,1,3,1779,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,97,1,1,4,1780,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,97,1,1,5,1781,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,97,1,1,6,1782,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,97,1,1,7,1783,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,95,1,1,8,1784,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,95,1,1,9,1785,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,95,1,1,10,1786,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,95,1,1,11,1787,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
28,93,1,1,12,1788,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
29,93,1,1,13,1789,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,93,1,1,14,1790,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,93,1,1,15,1791,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,99,1,1,0,1792,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,99,1,1,1,1793,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,99,1,1,2,1794,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,99,1,1,3,1795,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,97,1,1,4,1796,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,97,1,1,5,1797,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,97,1,1,6,1798,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,97,1,1,7,1799,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,95,1,1,8,1800,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,95,1,1,9,1801,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,95,1,1,10,1802,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,95,1,1,11,1803,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
24,93,1,1,12,1804,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
25,93,1,1,13,1805,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
26,93,1,1,14,1806,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
27,93,1,1,15,1807,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,99,1,1,0,1808,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,99,1,1,1,1809,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,99,1,1,2,1810,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,99,1,1,3,1811,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,97,1,1,4,1812,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,97,1,1,5,1813,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,97,1,1,6,1814,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,97,1,1,7,1815,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,95,1,1,8,1816,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,95,1,1,9,1817,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,95,1,1,10,1818,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,95,1,1,11,1819,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,93,1,1,12,1820,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
21,93,1,1,13,1821,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
22,93,1,1,14,1822,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
23,93,1,1,15,1823,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,99,1,1,0,1824,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,99,1,1,1,1825,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,99,1,1,2,1826,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,99,1,1,3,1827,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,97,37,8,4,1828,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,97,1,1,5,1829,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,97,1,1,6,1830,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,97,1,1,7,1831,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,95,1,1,8,1832,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,95,1,1,9,1833,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,95,1,1,10,1834,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,95,1,1,11,1835,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,93,1,1,12,1836,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,93,1,1,13,1837,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,93,1,1,14,1838,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,93,1,1,15,1839,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,99,1,1,0,1840,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,99,1,1,1,1841,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,99,1,1,2,1842,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,99,1,1,3,1843,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,97,1,1,4,1844,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,97,1,1,5,1845,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,97,35,8,6,1846,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,97,1,1,7,1847,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,95,1,1,8,1848,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,95,1,1,9,1849,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,95,1,1,10,1850,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,95,1,1,11,1851,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,93,1,1,12,1852,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,93,1,1,13,1853,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,93,1,1,14,1854,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,93,1,1,15,1855,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,99,37,8,0,1856,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,99,1,1,1,1857,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,99,1,1,2,1858,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,99,1,1,3,1859,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,97,1,1,4,1860,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,97,37,8,5,1861,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,97,1,1,6,1862,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,97,1,1,7,1863,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,95,1,1,8,1864,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,95,1,1,9,1865,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,95,1,1,10,1866,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,95,1,1,11,1867,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,93,1,1,12,1868,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,93,1,1,13,1869,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,93,1,1,14,1870,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,93,1,1,15,1871,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
5,99,37,8,1,1872,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,99,1,1,2,1873,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,99,1,1,3,1874,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
4,97,37,8,4,1875,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
5,97,37,8,5,1876,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,97,37,8,6,1877,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,97,1,1,7,1878,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
4,95,37,8,8,1879,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
5,95,37,8,9,1880,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,95,37,8,10,1881,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,95,37,8,11,1882,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
4,93,37,8,12,1883,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
5,93,37,8,13,1884,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,93,1,1,14,1885,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,93,1,1,15,1886,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
3,93,37,8,15,1887,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
4,96,1,1,7,1888,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
3,94,37,8,10,1889,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
4,94,37,8,11,1890,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
3,92,37,8,14,1891,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
4,92,37,8,15,1892,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,98,37,8,1,1893,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,98,1,1,2,1894,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,98,1,1,3,1895,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
5,96,37,8,4,1896,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,96,37,8,5,1897,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,96,1,1,6,1898,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,96,1,1,7,1899,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
5,94,1,1,8,1900,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,94,1,1,9,1901,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,94,37,8,10,1902,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,94,37,8,11,1903,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
5,92,37,8,12,1904,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
6,92,37,8,13,1905,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
7,92,1,1,14,1906,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
8,92,1,1,15,1907,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,98,1,1,0,1908,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,98,1,1,1,1909,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,98,1,1,2,1910,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,98,1,1,3,1911,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,96,1,1,4,1912,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,96,1,1,5,1913,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,96,1,1,6,1914,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,96,83,8,7,1915,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,94,1,1,8,1916,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,94,1,1,9,1917,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,94,1,1,10,1918,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,94,1,1,11,1919,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
9,92,1,1,12,1920,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
10,92,1,1,13,1921,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
11,92,1,1,14,1922,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
12,92,1,1,15,1923,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,98,1,1,2,1924,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,98,1,1,3,1925,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,96,1,1,4,1926,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,96,1,1,5,1927,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,96,1,1,6,1928,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,96,1,1,7,1929,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,94,1,1,8,1930,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,94,1,1,9,1931,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,94,1,1,10,1932,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,94,1,1,11,1933,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
13,92,1,1,12,1934,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
14,92,1,1,13,1935,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
15,92,1,1,14,1936,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
16,92,1,1,15,1937,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,98,1,1,0,1938,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,98,1,1,1,1939,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,98,1,1,2,1940,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,98,1,1,3,1941,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
17,96,1,1,4,1942,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
18,96,1,1,5,1943,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
19,96,1,1,6,1944,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
20,96,1,1,7,1945,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
